"Participant ID","Date","Variable Label","Now Array","Later Array","Choice Array","Response Times"
1221,"2017-02-09T21:31:52.000Z","dd_money_1_month",[50,75,87.5,93.75,96.875,95.3125],[100,100,100,100,100,100],[100,100,100,100,96.875,95.3125],[2.694808006286621,0.2373989820480347,0.2505679726600647,0.3236509561538696,0.9401909708976746,0.7565509676933289]
1221,"2017-02-09T21:32:02.000Z","dd_money_6_month",[50,25,37.5,43.75,46.875,45.3125],[100,100,100,100,100,100],[50,100,100,100,46.875,45.3125],[2.158904016017914,0.5405839681625366,0.6740300059318542,0.1560490131378174,0.6589289903640747,0.6423569917678833]
1221,"2017-02-09T21:32:10.000Z","dd_time_1_month",[50,75,62.5,68.75,71.875,73.4375],[100,100,100,100,100,100],[100,75,100,100,100,100],[166.0768229961395,1.573899030685425,0.4058160185813904,0.6069879531860352,0.3899800181388855,0.6403700113296509]
1221,"2017-02-09T21:35:04.000Z","dd_time_6_month",[50,25,37.5,31.25,34.375,35.9375],[100,100,100,100,100,100],[50,100,37.5,100,100,35.9375],[2.028192043304443,0.48825603723526,0.8909670114517212,0.4049020409584045,0.9079449772834778,0.7065269947052002]
1221,"2017-02-10T12:24:15.000Z","dd_money_1_month",[50,75,87.5,81.25,84.375,85.9375],[100,100,100,100,100,100],[100,100,87.5,100,100,85.9375],[3.554229974746704,0.296521008014679,0.4899449944496155,0.3402900099754333,0.4727469682693481,0.6913929581642151]
1221,"2017-02-10T12:24:25.000Z","dd_money_6_month",[50,75,87.5,93.75,90.625,89.0625],[100,100,100,100,100,100],[100,100,100,93.75,90.625,100],[6.112532019615173,1.34067702293396,0.9901440143585205,0.5066589713096619,2.475189983844757,0.5053669810295105]
1221,"2017-02-10T12:24:42.000Z","dd_time_1_month",[50,75,62.5,68.75,65.625,67.1875],[100,100,100,100,100,100],[100,75,100,68.75,100,67.1875],[10.16205495595932,4.058299005031586,1.005949020385742,1.6910520195961,0.7903209924697876,1.007239997386932]
1221,"2017-02-10T12:25:06.000Z","dd_time_6_month",[50,25,37.5,43.75,40.625,42.1875],[100,100,100,100,100,100],[50,100,100,43.75,100,100],[2.158524990081787,0.7607719898223877,1.127074003219604,1.179675042629242,0.5892589688301086,0.7072559595108032]
1221,"2017-02-11T17:16:34.000Z","dd_money_1_month",[50,75,87.5,93.75,90.625,92.1875],[100,100,100,100,100,100],[100,100,100,93.75,100,92.1875],[3.627020001411438,0.204552948474884,0.4558790326118469,0.5064229965209961,0.4897780418395996,0.3731800317764282]
1221,"2017-02-11T17:16:43.000Z","dd_money_6_month",[50,25,37.5,43.75,46.875,48.4375],[100,100,100,100,100,100],[50,100,100,100,100,48.4375],[0.502705991268158,0.5676999688148499,0.5904770493507385,0.2727359533309937,0.2850379943847656,0.3418980240821838]
1221,"2017-02-11T17:16:49.000Z","dd_time_1_month",[50,75,87.5,81.25,84.375,82.8125],[100,100,100,100,100,100],[100,100,87.5,100,84.375,82.8125],[1.595306992530823,0.2053490281105042,0.2181700468063354,0.2898479700088501,0.3065730333328247,0.2726010084152222]
1221,"2017-02-11T17:16:56.000Z","dd_time_6_month",[50,25,37.5,43.75,46.875,45.3125],[100,100,100,100,100,100],[50,100,100,100,46.875,45.3125],[1.391130030155182,0.521232008934021,0.2904259562492371,0.2892830371856689,0.2730699777603149,0.6229729652404785]
